582,Lexine,2012-02-21,1922-05-18,597.99,EOYcfIV NzFKlsIVi MjFIwqfpemBphwIkxnbPdJQSPgrfBtiwsWGyYvBJsgfRPBq ghdFCiTcdd URiGekJyknpfUtZtRtCAoLVGZFwvIkYsIaXtDQZNmrNSevwGZDHJglIRotnLYKjNcRpagPItripTNPQTpITWTkWOzeautDzzsa XmVpYBHca rRyIdQRUfyjkPYUXc,21:07,0:32,483,3340.51
583,Amii,2006-12-23,1960-09-25,119.4,MAXmTMhRwElByGHpKmKqVtGLnkeGgOQtakdQaCTTcvqYqFw JAXSMKkcXCqnrMHMZXFVQh hTGTsBiWNysNeALVnE naJSSdFBLXom kbYZMlpzySyfHAQDSNzuJbGUgImgxfFFNmMYhobITcNwiOCzFgYuWneiEPcxeeGJboOaubmtFhSCyyTCjtwfdMBhcakneZqEUSIhRJThZ gzhxjjXhvUJaVXgPgIwnQb,23:51,22:14,484,2995.97
584,Libbie,1903-08-09,1923-02-13,578.05," xwOFwoLyOYBCDXnkkMEXsSmCzkyDmqyogeho RtHrOJpRAQyLqylZXb LHVrpMuLNLDTkHUQtfmytFdVIligOkurJRQVbHc ufYAUKtmuoRtBMwbJLcbscgnizTvfKHkcizzuhRtkkArkudcEedxtfejxKkaYDgHGzrKX oWmXyRCnNOIaTGJFkVONWGd",13:14,21:24,485,4452.64
585,Beatriz,1902-04-26,1903-03-14,357.05,tHsmuaoowwYmxJcMQrxiK p myrCvicMpErxWDQpvSeHYsVHJpTqvyaYjTCuCMoCpnpuMoGO KmDeTaxHBfIyjefkQoXoC mVyN xmSrLNeuAhqlTpDHSfxInX jGfRBpJkMsKmBjMKwMimRbtwDdBYjUTkMtWkASwvLRRTgJQrhQWUIDdNNRVGHXBU,6:08,20:08,486,6032.41
586,Leona,1920-07-01,1944-08-15,739.01,wHToWNfIYhPjJDtmxnVuwbkweNHFIxjAvxrAlijasPkLMRHsrFcsKcVcnPDRKsgWvwiDjhQdjGUzwHvfUlSJICRJxcdjfmujpUAHcJsFWiusza VbUVubtoEcQRJSwnExBanIUmImIfCYKdgHexxgGZRimniv CncIxnsgIiyiPQiTosRAeE HVKqsXN wWDBwxBqT aaznAzmDpyhsyGFljXrZNSNwNbclgsKIZm LCUAHhZfDxwPDKKINmeVY,20:17,3:55,487,7670.27
587,Louella,2016-01-13,1906-12-01,3,xtCKnrzdmATEVENSSnXzUYJPFHjvkASZvIQbMRrFjBjFUTfwrRwJSOAjwtNErGHJWNMhUnaVSZGKxAwxfwAOlTINpGsfpMvXoyoYwfzKCIAFAbDQIGeojSzqXXRgxRMGbzmWrdtwuWWzmMitrTVN nFZuaCWFYn lciqxUOUuSxUorOwfSuVLDReIMgRZaLSGI,12:07,23:27,488,7102.02
588,Bobbi,1945-01-20,1955-10-01,458.98,cPHUUHJXSVDygXDlKqtIgzXwUCYcnzNipulckgCkoCDVhcKqFJMpVBcvSgyzSHRzbDtsJrXnUZhGYogAlPvcBLiMsOWEAPODKXhbvwSgPwHYUP uLccuYLDAWoFqvHjMvdr SbwptAiIrezTcNs EXsjfMmDhvBrBEKCA SuZLOUPiqNgRI,06:10,20:34,489,9302.12
589,Kayla,1904-01-12,1947-06-24,823.93,upSgdnWRPdUeZssEtBTDTrJZRaaRlPmPPmiwlkqhnjDbtqxVoxiEjIgoYs qrqMKyGYarHEDkCsmpEqBfMkdVGnoRXTMYW GUHQZqxCxaXOTgJvOhzcIni fIlEfRjZfjfeIdcgWXvzApgFKOqhKok CljzmfKkQrAib,22:45,22:26,490,1119.71
590,Ira,1969-06-18,1951-11-28,153.5,wpkDJFXfwkQdafdDId vJXgsZGQCtYQFrSnDpsvB FbZSSypxSzDVRKZgCxelkNGQwZSrWxgaETwnrNVuJMTwbeyBSuKTuBvdqpgGOMpBYFPSHaWmjcQiiwEJEXHcKVQxpFeShIzt y,22:08,3:55,491,7174.96
591,Mariann,2019-05-16,2017-01-29,654.9,oolppqlvmtsxmEctXOkxAAbGjrVTPdARrGuBIeTKKSqjbIb eakLcIYGHUyNxyJNCQUpKaOkDTOYRcxVHyqGZBkpiqcFZQWpzBGMZQuyJbBlvRutNsySWWppFjwZelFjAeZOzNSyzjWruZtwJQCDYBDUphvzaVGwq bsqQ cPJIpYbFcZbNtcCMaeJOrrSG,21:53,01:14,492,5301.14
592,Dorice,1992-10-06,1966-10-29,387.91,KYBDJzrxkEuNEIzNOPLgsIZCCmOIrEGLPqQfjohImrfI tQkwVBbMXZZTzRba o CKJVabCfMbUtxMQLoBJRdYRFmZLQHAxupFcXzZlDIv OiMZabq URMBrTSDUwSAfxzYLBBi,4:21,22:21,493,3558.84
593,Cissiee,2008-04-22,1910-10-11,284.86,ThaFIBJmBBURmLDFTxdmthCiUliMtkrkDyownOROesElTEfhwaGPWXUUzuGzvkuML Pth qaPC jykhcKBScuUpEEPRMuEZTpvjqT MLhqeHkgcD QlLKOppCrF FkkzRuztPPyUVPIEv fIucFsRatiJHovO k FPsdzxnhiwYOrebYGVurNFqXtikEyYkBciMkLujSaPAMTiHZwntiuzU wKztUO ghct,03:26,20:45,494,8775.53
594,Harrietta,1943-05-03,1920-03-04,100.34,kJdnPxkwmBqfmlXcdjoOaMFCHCbOKusBtmDaryTFulNzFrIbnnEMIkmsJfHvIegekrKSVwqucvumKlDfJSFRPI orMmmnFgWuexKXDinkTqDgPEHitVBLJgFowSvuONHNovHcfaZLRj,22:11,13:31,495,7951.48
595,Marylou,2018-08-22,1931-01-15,811.42,KfMWkNgkzZtuiGozSSChDGhhTmXzvcutjVLcNJCQAYaEpClMBIcZ iHPuhCXprOSRIwOEPCzNnOUvtAVgHmDPHpLZSYbFnCXzJETBjJlmpREhtzmZJESFIUKcRCqnExKBryiPDGsxIVEIWyLNPtKJdEqVAZSneRKbBAHKUuJHRFsLeMVtyagXAIljhcyRyFbSRYqPvrkJUFuzLLgqdLXqUIbroOPDSxHprNJRpvVP,2:40,6:19,496,3472.07
596,Tobe,1977-08-17,1997-11-26,173.51,cjpOzMEQJIcfzFvkaoLOrixAEPswDzKtqbqLCmMpedHVkfCdU  GVdagvjrQZegFrEiTsSyn rEpQtnouFpthWsFrqXhiwPxUcwnZzFOrgCHtdmwArIIsszrDm WSWdEFzFPLiaGzeLJmWhroKpeKlLSBYsKYD CNVzyi WYZBwsWkcauNekbMlaUsBKGyjfLppooNOcNwXUJntaEd,21:37,6:13,497,9314.31
597,Anica,1916-12-10,2011-09-30,155.66,jDiLMFcrJeTTHmRAcNfDa fjwEEJZoqnLr BDoVBAAfRoehGdKLCOXVIkbUyW ESVkfcdzsRtnSWMToVWXjyAhWapbdWkJqYujpFcBCmfOdjxXLbGcppSTkysjFHuNZWcFddcXhMcZClgAiFPMXKewgUfZIrMKAMdpRBEXUuO V ylydHMrWkLcfVyrJCfgUhNvIqDKbQWsINGN bRTrHZ,23:23,09:26,498,1466.72
598,Miquela,1910-03-10,1955-09-02,277.86,TXFxxCtaqcSTvlZQRUGGowcsWazdpAURUXfvotKNadmZJOnVcjGTuK seaLQmnAbLcybligILJcKBzIwZXOarjyeJiywtDcJzohghLAZzOYs mEjgpmwkST rkmPTHZcKi cKKEqZlCNKjhXfAaPD,12:17,20:07,499,3178.22
599,Chastity,1925-05-01,2000-04-29,399.33,GLaarMFoMLpHwIoMdqfmuDJaicFVwqEPJKjpCsILXuXhTeKppAWDMCrsfiHZoUTeXwTnmrhJnhlQnoCAwVpfyvsnRsMdFwAQGPJugoDnFQUmLfmxKfgOztDvXqZQqqqJraekxHKDuZiwRWOgXTAUxYzXXsHEXVUwjYhoFXbrZJmLrJEMYjrnXBHdLUEaN,20:42,0:52,500,3595.87
600,Hannis,2011-01-31,1998-07-22,777.31,qTEBGjsHynu DundvjurnWrU TsLGPxFjtGGuxHSinfIMGRfCbTHPrarfNMZJvyqZIkrqgM iCYYCnScYXvnrRAbyEnjYKGyDCEFWuZtgaNdKqznWYwzrlkTnoCIPKvGISzuaVAot,22:16,03:04,501,2871.27
601,Sam,1922-11-07,1983-05-28,696.95,JSUtFJNIBTYugdxmKzpEemAyZxqSEjbzbAwWWfwLRoODDuiTKtZ wZp cry emKZVequgIawLsadzibXwfcnCV SMmzILdPnDgLHUdrrGHPuEq VjekCXlOYXLJrDtoIgHvCUOoJKTpYjVQSxpdWqumtidvacHuEP WcmpVgtvzDHdWBMHzQiGjpmhbDJVaVvCMEQpBfjLqzVUQSRHCoeECUjXOVKWoAlDeCyAJIlPrr,10:50,20:29,502,3772.5
602,Morganica,1994-04-04,1948-11-21,884.85,cgAqCFiMCgtZvW Wu UbfHGGclkiZVrzvMFVOpMuIGwrRZWvpqDUEAZnvzhWoJDvmQhkdunwdbqFvqsWFczwvlUiEWTpYtjuxigQddqlFwdwQhftJzNdAgFXODBJCWapXjtFjbjVjACNKztJulhWAFtVFUtGwuqJXWLVTCpKhZEnROpXaylikSSFABrhNHfMsM,13:48,21:48,503,9062.5
603,Lonnie,1912-01-17,2012-06-11,537.4,o aIOaiqvxIjmnxKhTPlYvQrt wa AvlIkwPFatFiESSXlhjhNqq OgFpXTqOTmvYYNnS CvrGKzvrVwpL gDjNrfPnk DKVpCmAyfSJySKHhBDNtzFxpnjmbqqnDhYnsMWzVOHrZbnFAQeOWDylQjCakpSniKudivaefmWWUcNOrGAtcOFZWJlMF gadULjbOchFwbLVexTMKiFFaqfQPEggniZxLOJSZvjyotPpHJEIM,22:47,22:14,504,1440.78
604,Blondelle,1913-06-23,1937-01-20,919.02,NPBvTnXTSrEWhelFHXkgnhYaelEqjjIfHTXBmoCMbr yMEcaqLsHPuAmmfCCqAOKyXKaZXknTHAowGfXdtyBWVFXPqcYHBrrOAHFEhMdZtOXZCGjW gYMqVUvtKehChlfyySzySthAZOERvqNoFLLoTgpICPdKJCc VMZaWjBHVaZ fVc,22:40,20:35,505,9504.98
605,Babita,2006-11-02,1983-09-02,77.88,YgwODEIuBYMYikWF SNvCoaDqD JnTYmCstiUYZRdLSoMEZIIOiZan tySglhyrvlMHsUWihAyLtDHQNuxtSQYT sCelivgwtjClRAwIYZbxiTGJcEyBrynLlbxciJuqHMCSiMRdjxyNADPA,23:28,23:29,506,8029.48
606,Tybie,1924-10-13,1909-09-10,268.92,GzHyCWkPegeCFFQzireSJFYfwBaXkcNEyhSTpHCtCflQHJKnnncviQUzGaJvMGCYDjMkBFYtGdlUhNsNWtmBkRiwzpMFIfOhWiStWxHfDaccDjCHvSJClkyyrnKFjyiXQXaObExx QxyzM PdEbGYZYUcTUWyOeYatOrtfkjIJZhkVyrIvCWXXawSQEvkWZjclssJPoUrlkAPTUyNAFKvNDUikMsGDBxTbQjxuovBvlZQJwFWTefXA,20:23,8:23,507,8396.34
607,Benita,1936-05-16,1978-08-12,237.85,rCDMpkZNFGtWEyRDRdndlVHmPSRaVfyXnZAeoNbdQhxWMwfjFuimafKtFfLByPJFIvRRUFEXfUgDpHrrocLRUomjTmVwACgIjEZrSZIqwgwyxFAbiqyjfJZvzzGflbSBhWfPCkofjKZcXJMdARPJndDeRbyDUmZr mCFOnOHoVWWopVLvPnoSFOShQTpbvqIXz KgP,9:09,23:46,508,9507.26
608,Lisette,1989-02-24,1989-05-15,695.11,dIxHxBnNxjxkTGhOfEppYaBEKNtVLSEUuFSbNuDArHtg bY wFbjsMhzfGwTxcqwdSPIALRIqRNjjEBM YfdeEdGrfVhLKkhIQOdZCPYYdzgMBeEBKkXZcRPYICWDABlvjbfnBYteOqlDk,23:00,22:58,509,8227.17
609,Mignon,1951-04-26,2004-07-29,205.96,XeANLy TIKxyBzPpVHJFrvFgXubQppZomHeDhHyVevYVqGSQVIBCeypCsULDmHKiIlReGLfbzPLFTnLtEuWoCczALYcdavaYaa UwKgZfkiZFIwRBrPm kdLjLYnstPWNCmcdTRJZPMOkQrXJwvnokmVGdukBVeIgfrHgWZlsMjLnfOMtSFxiVgREGwphGsLFET ENJlbWtWnRtOtYlWiSBMDmaIlHPalyshTqMxFFafRUvMJxzcOCb,23:17,5:34,510,1491.92
610,Susette,1955-10-02,1908-10-19,696.99,c  BXcvrnmbhUGXWbTdsbMNKlpseopfKS EUPhqvZsGurDUeWhaeyRZOupwquGsPzeTIckYXQz NuOscozfoEbgEbtBsPTpnFxztsaYcYHWcivtgYNFcLvoNtVLrmDnKbAFnrsFNCNOgo XXhJmbnLyg dUZytemwAHYYhjrmKUrohVu,22:02,6:00,511,8774.04
611,Louella,2019-07-09,1969-09-24,325.18,RTHrBLAmpVZMhfyJsZdpfIiArqnibladImTPDHDqkTzEtvNEPZRoTnzwSULIjouKpqpURuYxKSRavmZbbfkhaZqRjsgavUJiKvGxJGiRszJyl LxowtVMKHHnVVYFyKqAMWNShMXDNSvRRMILaBMyUcutGTbUYqjWUnUVTiFJV jFKTznJsPIjMhKXbeoJNEGPmgcImofkOfYVB,0:47,04:09,512,8294.11
612,Dania,1916-09-30,1906-10-04,63.95,qtVkuLPEOkBrQckhPUXRKzevFEQFwurwxbAwkcOCsC iezCzJDjIJViaZxOwDivHjepLGBxWDCQEEYbHFwVZgcXVzOBVchiDUBKGSPnIDVROXPAyGiFI IAdlglfnMarrNyaCKiPeYzAAKwMlYTVtUdbPcoAHJhD fVsRZSiBVwJORXqsxcQrgEKkdheCSkkhcjBuBofYtUKcgsNghIkRVQvztmrpRsWCfV,20:05,23:31,513,2595
613,Lacie,1948-10-13,1984-01-01,184.1,DoullMxgXbPLhCMZhlSvpnRFZqSteNmtfXOKiItsrj sLA YaInQQxJlDJirctrYziCHrIyQIFIirlSZUUnIEpnpfiVckRCoDFzycaSUfVnYrNxSSSbxDgFIUavudEZaFJQDrEmhmtQBVvNBZFYASMlWseIDsXEBcaNJAsiD MaxUCOX rGnZiBtdOROeWMajqmIVM,9:24,21:23,514,3172.87
614,Jany,1915-02-05,1957-02-10,478.67,pIhtYUWHTdFhetZOKzqKJ nWTguSKmxJBeeIRVNgMXyYOjBzD PnoRGuphZSmCXCVpgjPuefjMloQPxOuNByrIbUaFgYZmKKxgFJRNcCdyUHcXrGGqTCsVKNsKlbERZnSrpZbBsGPspcaZNaFUGLzVM,23:20,22:04,515,6397.83
615,Elvira,2003-10-14,1938-01-19,55.84,VIsFQnxoCcaWqQgtpwNybLxBaMMTc ymaAOlIqhhynHrHbFxrJfyAN IiEoPOrWGUey BovebUkzTemaoBFPeK cFJjfzGjWOQinBYB sRncybItdmoOFmsoAjTYPXQoUNnkoQEtoKAZMWsKGrKajhYzAjDMVLvnmsYNJEJxeOygXxsOXlBrrPNAuBLgydheJlTqmUdHwxitLiUMvzVUkRzQYUUhqgFzyg,16:40,23:56,516,3238.69
616,Aigneis,1935-08-13,1921-10-17,349.17,fcRkSbFwQwJWrfUkuncMOaHnPmOnkZwtLMBAQIPanLI HPAmj qkeAEHtOwKlGMGpwuuETsdpUhNpL KmrjTcuelCoxPgtvMCXugiphCEEGETMtiPgxceYHsQHtQbvjCKeyOyfURt komKqZCWxPptIfMQVFLBPnRdazqYpaiVqtBlAuMwDL OzqxOjnV BBqsroohvJTbfwUHDbhntBSalPkFaTFEu,07:13,22:06,517,8083.81
617,Beth,1955-08-31,2001-09-01,971.1,hUbNzkCiHhJbUvKCIOvjEZZBFzRTTwxxxJSSVoReFOrZbDmssnbxSkc yjT OBQsvUWoTsRxAWDPNhzjLhWIWQNXQKbYnLQxncg OUSiOWaMSfdimKUVLSpKaAZWnlqJNbKhcGSIFPIDSJmtOIyuKLbkMIzNkuHrrjqpnxCKz TJtPrRH  IKmcGIGVYvycvmFmotUPqLZDrlMOCeOJwEBrHmp orV,21:11,0:07,518,1500.43
618,Tilly,1945-10-19,2001-09-27,935.27,"TCArUfAeaB EskvFriSJZLehSfHUvwWDqzODdGpIuOIEsBDroyY FkaeWXYkHVjBYzQoKMLXzTaYlzdhFbeFrOSIRjXuvgrgwVsFujjMyLFwwwpTjwwzLgHEDJkNWIxzeNbJtRnqxtFKxDiuVYoxbaNnZSNuLvMUNTq  tbUMHYgneeJllmuWVizBzLfPiSFS XVOUnIeH ",22:15,14:30,519,8047.9
619,Kimberley,1917-08-15,1917-03-31,580.89,joVygIkCmhxUloEsgSVLmusextJsXlUJHkPoyxcCRHzqizulChGptUsSvAcRiZkHHGptCVcDfatcsNjtevBjPODLLtChmVlKOpESchJnJZfyFVgPrNOcUMZmJMK KIqyp,08:53,10:40,520,7055.89
620,Britte,2015-06-11,1991-03-09,48.85,uzKZiBjYpPdZqvBbkXLMybjZMb gPqpTJcQFJAiRrbEcPIyYPX kmMIAVMqlKKtgBPiKkuqEfEcqsTStjjloPeBHjzRkGUcjKANuNrnsTBboaBdwsBdcMDdfCIXpCebNlGrOwbUtkkg RpFPcQhWpgUnngPwaozCImTxnRAxeNojRYzqOSNsCcdssUnYwu Qpdxz yBydqJjxGpDgfPekyyirvmMMs IGljTJaOEv EcsvSPwimVWJnmnUTvq,9:49,21:31,521,3880.38
621,Krystle,1904-07-15,1945-09-25,576.28,XIvQNBgtMBefVGziuCHBRlV mBmfxVwB YcQUolQQAjNcrVEkRaGggKzLjvYwRpuOzfJjwftztNNjqwPfbxuybrdIm fBHOoXojVoeSx rzoMWCSgXoOyeo HpuYiJwxfEjKgBCXSmCGx alXMvAslMVSadoRxmvMinTXNYmmSNISxzECw,9:54,22:48,522,5691.76
622,Etta,1949-08-28,1960-03-15,702.1,unYfkLehpQHgwFaDwxAShJqglKPUKTAtqbqMkjtStRQXqkNLWDFcPLOCdFFLIFzyrGsBlBmuzLtpuDjfqEWokpxklifbLpUMNLXlcnTGTGfoubzTJbbRI ArXUNBdzhwbfVWuiGPSPUadrg,21:29,23:21,523,8531.81
623,Sherrie,1954-08-18,1979-07-14,7.54," MWOtgPuQzkDUlRhHSAK IKy SPwATXBouerbzHzSFZxvqHIMnULTOrWTOvmcijYnWkDwIdMhRYKKCWX CZfrNhFCPSCBtu sKuDpUIPZowECzRgsXIpFtmPFRTmNgIvgLpshzobJAjiXAyQOXGIQCATbwIIBUMgIwNoEGHN",6:42,05:14,524,7354.3
624,Lolita,2013-06-22,1966-03-14,358.2,qCWzXHLPgYVJcFyHrNiEgFuOsmfnuELeYSHdSmqHtcnP jj AoFfYOorIAJIaGjeaSoPysKdhRfXDnvlWwxRdQRMwumFtVlQljodZIokBreMeUoOHF SOxjdMcHnc hv YKRbqhKgsnneRDlzsnaDYmswDkrQAtEXYFpxDDQcaNKEsZQPMjvZzfAzlHTPGzkUmBIJgAnJXRR,18:43,07:41,525,1137.16
625,Jorry,1901-12-19,2017-07-22,430.56,zhJkJoSPMW mozKHKLSWnYFLfckYycdKwlOsyjXNmYMyJFAFeTnITsnhzYVBKlnjPNiAeWgxjXysDYmwFhqyNLIIbJMpiAYZagSJRZlccskRHqoKkNOUwDHRmCvUwncYmJzICKMxclIWfDFsErLAmnhLmCzrRVxyGpUWFEZeVJV evyvUePwJMOXSGlKyjUcGUyHITLrueijp CcZBnZIwTDSlKnfzKA xdbh,16:03,9:48,526,6067.59
626,Deedee,1955-08-01,2010-02-03,202.12,AQuviiUgvpQzizpOVRYXxdYNHdHgMBwotpdAnoxidbpbfdBIbtoUKSUAGymcydwhghBXpywyptojXlHhMUKMBCZdgXDFoOAjnOrExUQTSUAKhkTdivvWsuciKgKgftCbeTQPDsDPsIkRufWizI UUUreFBQVhmWFvVNjyxdXiRloOMRNWpGNbDsWjTIzoegQyZeoAzAf,3:02,23:00,527,5109.41
627,Juliane,1991-06-05,2009-11-12,399.47,nQzIOAAhfygDIPzjArdGxdlxpgWrxgknujULLyzDfhOjkmzRMrPkYhnnOcEglJNsWXVCYOEAriJqYxsFQVgRSHmOMZPLwGdsAlLVZwJBDldlMcoTmRoLcBvSPBPXlpgMZXEc,20:34,21:31,528,3668.11
628,Zaria,1939-02-04,1902-03-11,588.64,ETNGljTzEQByNxqAWdukbuWpbskweFJCGYxodYDs kObo ovtSbZqDwlIjixQpaloVtoDIih l ZtHJWOcPkdmcMOCSNCZaqVTChEKXSjgMm dSWBcOUbmSLCDVOBpTadTMdjpYImCygWEFpfPnmRyALwJurEB tLssnYnjyVXbQZEpurRNgpFjrxFGnnPpMMJdhJUtyfODFyjwLzGdElXSpfX,22:54,23:14,529,7605.89
629,Louella,1999-02-10,1962-07-16,14.84,wKBcxyCYxhEvPtalaNtclkzRvRUynGsOXDqreKLbgeoac oGkZWvtSpEtYwrrENISXsadAbWZyJuHdSpJiHeepcYKNv DiAWnoPCkXMdBKtIFOXZXSboPMZerBcSCGrfsKdnjGdThGLrmdJKKZNNsoldAzmHZhkaYrdOUI,6:01,23:28,530,5117.76
630,Lynde,1970-06-21,1995-12-30,519.17,ofqzsJTiSqpRCBAGpGaijdgRNSCxWOKPhwvBkwKBWH UScQEqeapWZe vDnykbXootgWNlQNoOXvHsAZVgQgmfmdLNtsnQvzOiqWApYElXXwzuXLKgoVfDxXKPDyasGeDZmQWmcdefKlKaNhUHkEOwQsquHCS kpAsHEHmNcTZrIRjwpKFPzGqYdsaW,1:17,3:42,531,3793.22
631,Basia,1942-10-25,1932-02-21,800.21,oywueNqBcewSbrdHGWRgRGXJMNitlBUrWyIOonaxngUgnEWywysfqCLTKDSqCAjTVTHlPuFWoaRggKajqhOMmQOMvcKXAtWJcL MgIvFFVccqgvECivHNzElbvWQsPCMROR,8:45,21:44,532,5196.89
632,Chloris,1932-09-11,1934-08-24,375.4,lnAYSmzBdOBiwkojxXdCJAxe PPZWfpCpgtlYARKKKybzfrfEZcgYRushsOhBJfGpSvTzfORRZhMqUxivvBEIhUHsvcHDGXmYzpospOZGIxVZnCuhPSLncONJqJjJXfiiPdEwCgRCiRXGTqrrgquUwsdDmIjGUUOPWSgGjFZtdum ytEo egGlKfPVRJiNexGpuJxjehDUCbuAvqdlRReJjInBBBGwceRuihoeFuOxsPVEaifEIBpHPYqXWTW,04:32,23:08,533,6543.2
633,Susette,1954-03-19,1998-10-27,906.55,i  eWsjZdmPONoAo jDGJdBurlpyvOppquLMhHNqWmKYYSswtWjMwHWm xAWrGQCdCpCrfyrlaRFioKTmqHhMSyzZhsvvTjRZxjilzmvpgqhVGYsyxZefNAkSNZinAirziETETrKWcjNQFxujhNplXaebqtwM fciiehOUbzUaRKfNdLXWEspzosjoivEFJJUluJXTAaUQjPnrfGdtOFUAfKoSVuXdhVKqThiwkQH,21:18,20:35,534,8006.29
634,Elsie,1954-01-15,1943-10-04,357.71,iKANxDFDblh NXUCPmQbZTliwXKzfbvFTPWxMzfdzatpWiNmkrVjKrlCsIAxaxWmaOPjdcZhJAFzRrUrbVuwYXyAgytYnlaSeJFGUWNVLnZYTRQWPGVtmSirrHUCxTRFYLRcxTjDRIZxYiEiwxmeWQiRxmGIVZSoppGeVJJakzpvhEKqwUVeaLbu,21:19,9:34,535,2866.52
635,Melodie,1948-02-23,1972-12-08,448.5,gIMHRYzfPGaXkaVmpBekkKsnkPcjLctTkzHSJNDKmDwDdAPHwxhiZ d drJxMUqutkQiGTMKgOMxVfgKfAJAEepv dOkIARbw EGSgrUEoKDyknVoVTrimfCVtESvdRkspUkCCWpxZIWVFxNYdijlyRWkWcbTgwPKHmm YzyeRsiTujhLyRnx,20:28,20:51,536,7456.2
636,Edith,1939-01-23,1941-12-01,181.92,DsrdgPyWPEdhHNAiydbQtyhF ygWGcCNGHKADOscfutClRpyxdeSpZ JjGoQVfHDgsajAlWkfouWHuZoJsKgyEyUDKsJtGnXcjJrLKdEZWKRSku JbAJXwiiowLx AsxSZcNWQjBsVSGzKdQNbaiPkQoNKRNQl,21:35,0:18,537,3115.2
637,Elie,1952-08-02,1962-04-30,187.11,mkhHpbzTqcYPCfkbAXjlimgKEaKKijaazOLijEEeAuzajHtdVPaljuyNIKPdavvDSsogPdSMFdQrlzjtmIZNtYswaXEKzVWlFTledGMcmboWAgmVJzUDvJNgTCaSUssxORzoEXDxNQhKgQfz JdrjWxVzzybCS exG,2:49,15:04,538,4046.58
638,Clementine,1928-11-28,1957-07-24,884.88,nTvjOqrKQLiphQKFnicjFdhiYnstbWxIyGiiR uDMGwjkWInH VUiMOZZXiKpCzdegaXoxPNVQJBIqsvsWAquzsKTuDzFMrYMZPQmWJdWBVHhBnS HfOMobyEOhuYaTpGk,21:50,15:03,539,6045.05
639,Krystle,1977-05-26,1971-11-02,817.34,KuaAMErqxDyZdMQMUheUkdMtPhgOjKGoWRjZzCdPgbuQGnZvwemyShVCidDXQJkQFIZXtJHUiefGwdtzguBSrWayOndhkrrqwjhUSbbsLjMzjbBVGX lwgQtHrnKNZFGAiuulMiPlkzePzyRyVOVfE PiTgngXRZ IQhnnWJqUqDGbCWpjZOKdtdSnyvfUEoREzI,16:13,21:39,540,2088.21
640,Ulrike,1966-02-14,2008-05-15,446.89,YUzdxcnyejONpTzDalWOOTxYIeyrRynjerMXsboHPFF pPjtgeuUKOzInsIeegwNA hnDzGHRFLFUrNcSJRBEmdUBepKefAONtSnZDcNaTadsXFsZvZwneEItcYdIMhuPQaOCxtds hYAcXZukAuToXiJqRULI nsqlLCxmGyRmMVkthlrDtLurmpYxPOg Csn lqNwnXWYmQg,5:35,23:23,541,1237.12
641,Berget,1983-07-30,1960-01-24,876.39,TYxTxBTgXRSStSC tlWuYsKiUZMlaYbVKJymDNEXaIohVsnxYWciiTcwnbMCyTwhivvyKDOlqEPvMokAlsQYETJfOedoIHTXAKdLwtxTWkHGjEOfZxfphsbijgYNbd SAcCrbdAriJRA,12:04,22:39,542,4941.28
642,Edyth,1954-07-09,1952-04-24,528.74,JkkirLE rhlvFPknz ZTmcXGCaNdjuxS KmnunRQkvKSsBDYOzitHOUmONiOdTQySKSVqXdygXpoVhxhbwQCR yDmEAtMjaXiyfPftRXmKFdNrIOvNjbFdZlniNxmDVSLCYbpNHe SjrGqOGJiCwJibyPTDaaNvJqxFwmsUNe,20:52,21:42,543,8355.65
643,Mathilda,1989-12-26,1979-09-10,991.34,XFAXgeBxtLwSfoZeI KOYvvNUApu dWKsugbdRGocViAkQMXFxCaCprJOQ LtJbOtmyzz wfylWKLehpOLbFKvRNhIdPiPqAVeUvaBNerADDHGuTDNvDQyflvBzmUUWeodTofOo oEgaWFonZauZWFjy,20:54,21:30,544,1317.64
644,Lily,1980-06-18,1978-08-02,159.12,PELSoFpfgoDMiQTmJXsovZODpzrGMZFgtJOUPIjjUnOhYLWQNRmzRzmbGFqSmJudiecRdODJXFDUCeFDsQCzjQNNZDGPRlxGopUiIjNDHvFXBTTP eIfQaQuCmuNqNrSHUVVbQWfvNdbQihTBkdzaoXbMFwcBfptYUkHlXgsavcAeGOIDskZtmMvSWizskqbhSDdctHzZjqLptgQbVOYPuIbbukoxipGMK,20:35,9:43,545,6842.09
645,Heddie,1900-12-19,1935-05-15,311.51,oF PRnxLWLuvmsNUPOYCsXaIyYkRUwqgmrtKcMfOgMykbStFhRIFbUNvxAIHHMZiRTtcLWkxiCoQ EKYfxGKDaiZwHYqezCqoslmkPRNrClGWvjaRHudUhSqJMeyrkidBWHfMaLqVhHTWKSmmweEMw,7:54,1:10,546,2067.85
646,Imojean,1925-08-03,1918-08-04,53.87,rCcqiKwPaaJlTicIxOf DSCOBoUNKdbTNebfUqFytsKPcWFUuwcoHK JBMbvegEcDeFsJBKusscyGSFloaqTmIRJgaMDvaJOSTxoRYMUwDJVNZyk zQwxWJRcyAVMSgGaoNyIgDotMxhjLUcvUHEFEgQvVzYNmBkVmhiK OHwhCbOAoHnNHRpDu USEPizEegLgkT NnrhMM TtqjWphtyiku WovGCcsUCdeJddIQXqGooYTiFlewnUf eQq,22:59,00:20,547,5068.71
